,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus,cumcount
21921,"Watertown Solar One, LLC 1",solar,,PP,US,2.0,,,,,,2021.0,,,,41.61968,-73.14844,,,,1
21922,UMass Boston 1,oil,,PP,US,0.3,,,,,,2006.0,,,,42.312977,-71.036368,,,,1
21923,UMass Boston 2,oil,,PP,US,0.4,,,,,,1972.0,,,,42.312977,-71.036368,,,,2
21924,UMass Boston 3,oil,,PP,US,0.5,,,,,,2014.0,,,,42.312977,-71.036368,,,,3
21925,UMass Boston 4,oil,,PP,US,0.8,,,,,,2001.0,,,,42.312977,-71.036368,,,,4
21926,UMass Boston 5,oil,,PP,US,1.6,,,,,,2012.0,,,,42.312977,-71.036368,,,,5
21927,UMass Boston 6,oil,,PP,US,0.3,,,,,,1972.0,,,,42.312977,-71.036368,,,,6
21928,UMass Boston 7,oil,,PP,US,0.5,,,,,,1972.0,,,,42.312977,-71.036368,,,,7
21929,UMass Boston 8,oil,,PP,US,0.4,,,,,,1972.0,,,,42.312977,-71.036368,,,,8
21930,UMass Boston 9,oil,,PP,US,0.6,,,,,,1972.0,,,,42.312977,-71.036368,,,,9
21931,UMass Boston 10,oil,,PP,US,0.2,,,,,,1972.0,,,,42.312977,-71.036368,,,,10
21932,UMass Boston 11,oil,,PP,US,0.2,,,,,,1972.0,,,,42.312977,-71.036368,,,,11
21933,UMass Boston 12,oil,,PP,US,0.1,,,,,,2001.0,,,,42.312977,-71.036368,,,,12
21934,UMass Boston 13,oil,,PP,US,0.1,,,,,,1999.0,,,,42.312977,-71.036368,,,,13
21935,UMass Boston 14,battery,,Store,US,0.5,,,,,,2021.0,,,,42.312977,-71.036368,,,,14
21936,UMass Boston 15,oil,,PP,US,0.5,,,,,,2017.0,,,,42.312977,-71.036368,,,,15
21937,UMass Boston 16,solar,,PP,US,0.2,,,,,,2021.0,,,,42.312977,-71.036368,,,,16
21938,UMass Boston 17,solar,,PP,US,0.5,,,,,,2021.0,,,,42.312977,-71.036368,,,,17
21939,UMass Boston 18,oil,,PP,US,0.4,,,,,,2018.0,,,,42.312977,-71.036368,,,,18
21940,North Wales Diesel 1,oil,,PP,US,1.8,,,,,,2010.0,,,,40.203333,-75.316396,,,,1
21941,North Wales Diesel 2,oil,,PP,US,1.8,,,,,,2010.0,,,,40.203333,-75.316396,,,,2
21942,North Wales Diesel 3,oil,,PP,US,1.8,,,,,,2010.0,,,,40.203333,-75.316396,,,,3
21943,North Wales Diesel 4,oil,,PP,US,1.8,,,,,,2010.0,,,,40.203333,-75.316396,,,,4
21944,Medin CSG 1,solar,,PP,US,1.0,,,,,,2021.0,,,,45.488101,-92.78473,,,,1
21945,Johnson CSG 1 1,solar,,PP,US,1.0,,,,,,2021.0,,,,45.485222,-92.815639,,,,1
21946,Cornillie Solar CSG 1,solar,,PP,US,1.0,,,,,,2021.0,,,,45.459283,-92.89781,,,,1
21947,Sacramento Point West Medical Offices 1,solar,,PP,US,1.3,,,,,,2020.0,,,,38.596314,-121.428022,,,,1
21948,SSI West Riverside Landfill LLC 1,solar,,PP,US,2.5,,,,,,2020.0,,,,33.980601,-117.375494,,,,1
21949,Albertsons at Melrose Park 1,solar,,PP,US,1.9,,,,,,2021.0,,,,41.916874,-87.856212,,,,1
21950,Marengo Solar 1,solar,,PP,US,2.0,,,,,,2020.0,,,,42.25974,-88.63587,,,,1
21951,Gardy's Mill Solar 1,solar,,PP,US,14.0,,,,,,2020.0,,,,38.006741,-76.606956,,,,1
21952,Briel Solar Farm 1,solar,,PP,US,20.0,,,,,,2021.0,,,,37.52364,-77.26358,,,,1
21953,HEB00292 1,OCGT,OCGT,PP,US,0.4,,,,,,2016.0,,,,28.982463,-95.958458,,,,1
21954,HEB00292 2,OCGT,OCGT,PP,US,0.4,,,,,,2016.0,,,,28.982463,-95.958458,,,,2
21955,HEB00292 3,OCGT,OCGT,PP,US,0.4,,,,,,2016.0,,,,28.982463,-95.958458,,,,3
21956,Bissell Solar and Battery Generator 1,battery,,Store,US,0.3,,,,,,2021.0,,,,43.007,-85.724,,,,1
21957,Bissell Solar and Battery Generator 2,solar,,PP,US,0.8,,,,,,2021.0,,,,43.007,-85.724,,,,2
21958,Kings River Syphon 1,hydro,Reservoir,PP,US,0.3,,,,,,1990.0,,,,36.764491,-119.441856,,,,1
21959,Kings River Syphon 2,hydro,Reservoir,PP,US,0.3,,,,,,1990.0,,,,36.764491,-119.441856,,,,2
21960,Kings River Syphon 3,hydro,Reservoir,PP,US,0.3,,,,,,1990.0,,,,36.764491,-119.441856,,,,3
21961,Kings River Syphon 4,hydro,Reservoir,PP,US,0.4,,,,,,1990.0,,,,36.764491,-119.441856,,,,4
21962,Cotton Creek Solar Energy Center 1,solar,,PP,US,74.5,,,,,,2021.0,,,,30.841873,-87.343975,,,,1
21963,Hubbard Wind 1,onwind,,PP,US,300.0,,,,,,2021.0,,,,31.77471,-96.828196,,,,1
21964,71 Charlotte Furnace Rd Hybrid(CSG) 1,battery,,Store,US,1.0,,,,,,2021.0,,,,41.797106,-70.741597,,,,1
21965,71 Charlotte Furnace Rd Hybrid(CSG) 2,solar,,PP,US,1.0,,,,,,2021.0,,,,41.797106,-70.741597,,,,2
21966,77 Farm to Market Rd Hybrid(CSG) 1,battery,,Store,US,2.2,,,,,,2021.0,,,,41.79455,-70.723394,,,,1
21967,77 Farm to Market Rd Hybrid(CSG) 2,solar,,PP,US,5.0,,,,,,2021.0,,,,41.79455,-70.723394,,,,2
21968,160 Tihonet Rd Hybrid(CSG) 1,battery,,Store,US,3.3,,,,,,2021.0,,,,41.793414,-70.712667,,,,1
21969,160 Tihonet Rd Hybrid(CSG) 2,solar,,PP,US,5.0,,,,,,2021.0,,,,41.793414,-70.712667,,,,2
21970,299 Farm to Market Rd Hybrid(CSG) 1,battery,,Store,US,2.3,,,,,,2021.0,,,,41.795092,-70.727036,,,,1
21971,299 Farm to Market Rd Hybrid(CSG) 2,solar,,PP,US,3.0,,,,,,2021.0,,,,41.795092,-70.727036,,,,2
21972,"Niyol Wind, LLC 1",onwind,,PP,US,205.6,,,,,,2021.0,,,,40.613364,-102.9526,,,,1
21973,Halifax Solar 1,solar,,PP,US,2.5,,,,,,2015.0,,,,41.99527,-70.84382,,,,1
21974,Pitkin County Solar 1,solar,,PP,US,5.0,,,,,,2021.0,,,,39.247705,-106.876811,,,,1
21975,580 River Solar 1,solar,,PP,US,3.1,,,,,,2018.0,,,,42.680766,-72.076103,,,,1
21976,Shamrock Solar LLC 1,solar,,PP,US,3.0,,,,,,2021.0,,,,44.17659,-90.84654,,,,1
21977,Stromland Solar 1,solar,,PP,US,3.0,,,,,,2021.0,,,,44.19955,-91.80897,,,,1
21978,Foothill Sanitary Landfill - Solar Array 1,solar,,PP,US,3.6,,,,,,2021.0,,,,38.042352,-120.933761,,,,1
21979,115 G Fisher 1,solar,,PP,US,1.0,,,,,,2015.0,,,,41.877476,-70.83984,,,,1
21980,154 D Fisher 1,solar,,PP,US,1.0,,,,,,2015.0,,,,41.87476,-70.83984,,,,1
21981,Jackson Legler Solar 1 LLC 1,solar,,PP,US,2.9,,,,,,2021.0,,,,40.06451,-74.35037,,,,1
21982,Mt Arlington Solar 1 LLC 1,solar,,PP,US,1.6,,,,,,2021.0,,,,40.93207,-74.62377,,,,1
21983,South Sioux City Energy Storage 1,battery,,Store,US,1.5,,,,,,2020.0,,,,42.433124,-96.407199,,,,1
21984,Ridgeback 1,solar,,PP,US,2.0,,,,,,2021.0,,,,35.86546,-79.57982,,,,1
21985,Thunderhead 1,solar,,PP,US,2.6,,,,,,2021.0,,,,35.75101,-79.78992,,,,1
21986,196 Tremont St(CSG) 1,battery,,Store,US,1.5,,,,,,2021.0,,,,41.842933,-70.730697,,,,1
21987,196 Tremont St(CSG) 2,solar,,PP,US,1.5,,,,,,2021.0,,,,41.842933,-70.730697,,,,2
21988,NY8 - Branscomb Solar 1,solar,,PP,US,20.0,,,,,,2021.0,,,,42.962972,-73.586739,,,,1
21989,AES Belleville Solar LLC 1,solar,,PP,US,9.9,,,,,,2021.0,,,,38.4872,-90.0135,,,,1
21990,Jayhawk Wind Energy Center 1,onwind,,PP,US,197.4,,,,,,2021.0,,,,37.704461,-95.029817,,,,1
21991,City of Bowie 1,solar,,PP,US,2.0,,,,,,2021.0,,,,38.904641,-76.688773,,,,1
21992,Fremont - Kato Rd 1,solar,,PP,US,0.5,,,,,,2016.0,,,,37.479188,-121.932263,,,,1
21993,Fremont - Kato Rd 2,solar,,PP,US,0.9,,,,,,2017.0,,,,37.479188,-121.932263,,,,2
21994,Benning Road 1,solar,,PP,US,0.8,,,,,,2021.0,,,,38.89829,-76.95561,,,,1
21995,Big Turtle Wind Farm 2 1,onwind,,PP,US,29.4,,,,,,2016.0,,,,43.919558,-82.794428,,,,1
21996,Clinton Solar 1,solar,,PP,US,1.0,,,,,,2021.0,,,,41.5825,-71.9018,,,,1
21997,Five H Farms Solar Array 1,solar,,PP,US,1.0,,,,,,2021.0,,,,37.120446,-120.292797,,,,1
21998,Van der Kooi Dairy Solary Array 1,solar,,PP,US,1.0,,,,,,2021.0,,,,36.29169,-120.022439,,,,1
21999,Cranberry Highway Solar LLC 1,battery,,Store,US,2.0,,,,,,2021.0,,,,41.787462,-70.745223,,,,1
22000,Cranberry Highway Solar LLC 2,solar,,PP,US,2.2,,,,,,2021.0,,,,41.787462,-70.745223,,,,2
22001,"ENGIE 2019 ProjectCo-MA1, LLC 1",solar,,PP,US,4.5,,,,,,2021.0,,,,42.041614,-72.653224,,,,1
22002,Donaghy-Stockton 1,solar,,PP,US,1.1,,,,,,2021.0,,,,37.909523,-121.194893,,,,1
22003,Mtn. Solar 4 (CSG) 1,solar,,PP,US,1.5,,,,,,2021.0,,,,39.727586,-105.113057,,,,1
22004,Norton LLC 1,solar,,PP,US,3.3,,,,,,2020.0,,,,41.98309,-71.21461,,,,1
22005,Holliston LLC 1,solar,,PP,US,1.5,,,,,,2020.0,,,,42.21179,-71.41335,,,,1
22006,Broadway 3 - Tucson Phase I 1,solar,,PP,US,1.0,,,,,,2011.0,,,,32.24817,-111.26111,,,,1
22007,Broadway 3 - UC Merced 1 1,solar,,PP,US,1.0,,,,,,2009.0,,,,37.36448,-120.43108,,,,1
22008,Broadway 3 - UCSB Lot 38 1,solar,,PP,US,1.8,,,,,,2016.0,,,,34.41974,-119.85637,,,,1
22009,Broadway 4 - Target Shafter 1,solar,,PP,US,1.6,,,,,,2018.0,,,,35.46331,-119.18912,,,,1
22010,Woburn 1,solar,,PP,US,1.3,,,,,,2020.0,,,,42.5113,-71.13911,,,,1
22011,South Goshen (Community Solar) 1,battery,,Store,US,4.9,,,,,,2021.0,,,,41.3927,-74.3478,,,,1
22012,South Goshen (Community Solar) 2,solar,,PP,US,5.0,,,,,,2021.0,,,,41.3927,-74.3478,,,,2
22013,"Ameresco Danville Solar, LLC 1",solar,,PP,US,2.0,,,,,,2021.0,,,,40.10351,-87.64977,,,,1
22014,Red Prairie Solar 1,solar,,PP,US,2.2,,,,,,2021.0,,,,45.087389,-123.417361,,,,1
22015,OK Produce Fresno Carport 1,solar,,PP,US,2.0,,,,,,2019.0,,,,36.723488,-119.774411,,,,1
22016,Truman Solar 1,solar,,PP,US,10.0,,,,,,2021.0,,,,38.956,-92.243,,,,1
22017,Chambers 3 - Lewis County 1,solar,,PP,US,2.0,,,,,,2018.0,,,,43.78013,-75.49986,,,,1
22018,Chambers 3 - Erie County Alden 1,solar,,PP,US,2.0,,,,,,2018.0,,,,42.93284,-78.55716,,,,1
22019,Venture 2 - 1B 1,solar,,PP,US,1.5,,,,,,2021.0,,,,39.752244,-104.66509,,,,1
22020,Venture 3 - 1C 1,solar,,PP,US,1.5,,,,,,2021.0,,,,39.750499,-104.66733,,,,1
22021,Venture 4 - 1D 1,solar,,PP,US,1.5,,,,,,2021.0,,,,39.752334,-104.66733,,,,1
22022,Chambers 4 - Eastvale LGB3 1,solar,,PP,US,2.4,,,,,,2019.0,,,,33.99848,-117.55289,,,,1
22023,Charlemont A 1,solar,,PP,US,2.5,,,,,,2021.0,,,,42.642,-72.896,,,,1
22024,Charlemont A 2,battery,,Store,US,2.5,,,,,,2021.0,,,,42.642,-72.896,,,,2
22025,Chambers 4 - Redland LGB4 1,solar,,PP,US,1.9,,,,,,2019.0,,,,34.08041,-117.20138,,,,1
22026,Chambers 4 - Riverside LGB6  1,solar,,PP,US,2.4,,,,,,2018.0,,,,33.88102,-117.30036,,,,1
22027,Chambers 4 - Rialto LGB8 1,solar,,PP,US,2.2,,,,,,2018.0,,,,34.12937,-117.40554,,,,1
22028,Chambers 4 - Sacramento SMF1 1,solar,,PP,US,2.7,,,,,,2018.0,,,,38.68251,-121.57434,,,,1
22029,Chambers 4 - Eastvale DCA2 1,solar,,PP,US,1.5,,,,,,2018.0,,,,33.99347,-117.55391,,,,1
22030,Chambers 4 - San Bernardino SNA7 1,solar,,PP,US,2.0,,,,,,2018.0,,,,34.07752,-117.27257,,,,1
22031,Lineage MS 1,solar,,PP,US,1.2,,,,,,2021.0,,,,32.254379,-90.15538,,,,1
22032,Wapakoneta-Pratt 1,solar,,PP,US,13.5,,,,,,2021.0,,,,40.544,-84.187,,,,1
22033,HEB00020 1,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.992502,-95.744444,,,,1
22034,HEB00020 2,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.992502,-95.744444,,,,2
22035,HEB00020 3,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.992502,-95.744444,,,,3
22036,HEB00028 1,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.466105,-95.09527,,,,1
22037,HEB00028 2,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.466105,-95.09527,,,,2
22038,HEB00028 3,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.466105,-95.09527,,,,3
22039,HEB00038 1,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,26.20327,-98.46543,,,,1
22040,HEB00038 2,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,26.20327,-98.46543,,,,2
22041,HEB00038 3,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,26.20327,-98.46543,,,,3
22042,HEB00054 1,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.601653,-95.250237,,,,1
22043,HEB00054 2,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.601653,-95.250237,,,,2
22044,HEB00054 3,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.601653,-95.250237,,,,3
22045,HEB00057 1,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,27.665051,-97.28064,,,,1
22046,HEB00057 2,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,27.665051,-97.28064,,,,2
22047,HEB00057 3,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,27.665051,-97.28064,,,,3
22048,HEB00070 1,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,32.433318,-99.758324,,,,1
22049,HEB00070 2,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,32.433318,-99.758324,,,,2
22050,HEB00070 3,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,32.433318,-99.758324,,,,3
22051,HEB00099 1,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.995329,-95.576602,,,,1
22052,HEB00099 2,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.995329,-95.576602,,,,2
22053,HEB00099 3,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.995329,-95.576602,,,,3
22054,HEB00109 1,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.786159,-95.539403,,,,1
22055,HEB00109 2,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.786159,-95.539403,,,,2
22056,HEB00109 3,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,29.786159,-95.539403,,,,3
22057,HEB00110 1,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.53658,-95.53628,,,,1
22058,HEB00110 2,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.53658,-95.53628,,,,2
22059,HEB00110 3,OCGT,OCGT,PP,US,0.4,,,,,,2017.0,,,,29.53658,-95.53628,,,,3
22060,HEB00182 1,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,31.07212,-97.370901,,,,1
22061,HEB00182 2,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,31.07212,-97.370901,,,,2
22062,HEB00182 3,OCGT,OCGT,PP,US,0.4,,,,,,2018.0,,,,31.07212,-97.370901,,,,3
22063,Wonderful Huller & Shellling 1,solar,,PP,US,1.5,,,,,,2021.0,,,,35.57609,-119.78885,,,,1
22064,Wonderful Lost Hills 1,solar,,PP,US,17.1,,,,,,2021.0,,,,35.66934,-119.87658,,,,1
22065,Fairhaven E 1,solar,,PP,US,2.0,,,,,,2021.0,,,,42.642,-72.896,,,,1
22066,601 Doremus CDG 1,solar,,PP,US,1.5,,,,,,2021.0,,,,40.731966,-74.120486,,,,1
22067,Bomber CSG 1,solar,,PP,US,6.0,,,,,,2021.0,,,,39.59902,-76.8526,,,,1
22068,Chalk Point Steam 1,oil,,PP,US,16.0,,,,,,1967.0,,,,38.5444,-76.6861,,,,1
22069,Barrow Solar 1,solar,,PP,US,2.0,,,,,,2021.0,,,,42.03263,-72.50491,,,,1
22070,5601 Westside CDG 1,solar,,PP,US,1.5,,,,,,2021.0,,,,40.77957,-74.04182,,,,1
22071,Indian River Hydro 1,hydro,Reservoir,PP,US,0.7,,,,,,1909.0,,,,42.18656,-72.85025,,,,1
22072,Indian River Hydro 2,hydro,Reservoir,PP,US,0.7,,,,,,1909.0,,,,42.18656,-72.85025,,,,2
22073,DOCCS Midstate 1,solar,,PP,US,3.8,,,,,,2021.0,,,,43.164033,-75.304087,,,,1
22074,DOCCS Eastern 1,solar,,PP,US,5.0,,,,,,2021.0,,,,41.738928,-74.368626,,,,1
22075,DOCCS Wende 1,solar,,PP,US,5.0,,,,,,2021.0,,,,42.929982,-78.55481,,,,1
22076,DOCCS Greenhaven 1,solar,,PP,US,3.7,,,,,,2021.0,,,,41.578415,-73.72058,,,,1
22077,Sapphire Sky Wind Energy LLC 1,onwind,,PP,US,259.8,,,,,,2021.0,,,,40.2945,-88.584553,,,,1
22078,Rochambeau Solar 1,solar,,PP,US,19.9,,,,,,2021.0,,,,37.35,-76.76,,,,1
22079,Bedford Solar 2,solar,,PP,US,70.0,,,,,,2021.0,,,,37.335046,-79.480995,,,,2
22080,Hollins Ferry CSG 1,solar,,PP,US,1.5,,,,,,2021.0,,,,39.225752,-76.68808,,,,1
22081,Mount Laurel Solar 1,solar,,PP,US,2.5,,,,,,2020.0,,,,39.975579,-74.888716,,,,1
22082,"20333 Normandie PV, LLC 1",solar,,PP,US,2.6,,,,,,2021.0,,,,33.84614,-118.30019,,,,1
22083,General Dynamics 1,solar,,PP,US,2.0,,,,,,2020.0,,,,33.602,-92.541,,,,1
22084,MacKinnon Solar 1,solar,,PP,US,2.2,,,,,,2021.0,,,,43.5786,-72.9573,,,,1
22085,McHenry Solar 1,solar,,PP,US,1.0,,,,,,2021.0,,,,41.77,-72.0802,,,,1
22086,OER Monarch CSG 1,solar,,PP,US,2.0,,,,,,2021.0,,,,38.799594,-76.789482,,,,1
22087,Shepherds Mill CSG 1,solar,,PP,US,2.0,,,,,,2021.0,,,,39.562305,-77.161771,,,,1
22088,Danell Bros Inc 1,solar,,PP,US,2.6,,,,,,2021.0,,,,36.267574,-119.631577,,,,1
22089,POET Bioprocessing- Mitchell 1,OCGT,OCGT,PP,US,3.9,,,,,,2021.0,,,,43.80237,-98.10182,,,,1
22090,Linden Hawk Rise Solar CSG 1,solar,,PP,US,4.0,,,,,,2021.0,,,,40.60395,-74.24549,,,,1
22091,BWC Maces Pond LLC 1,solar,,PP,US,3.5,,,,,,2021.0,,,,44.17362,-69.12333,,,,1
22092,SR Snipesville II 1,solar,,PP,US,107.0,,,,,,2021.0,,,,31.708821,-82.715724,,,,1
22093,OYA State Route 122 1,solar,,PP,US,4.5,,,,,,2021.0,,,,44.922,-74.265,,,,1
22094,Lincoln WWTF Hybrid 1,solar,,PP,US,3.0,,,,,,2021.0,,,,38.859,-121.346,,,,1
22095,Bodega Avenue Solar LLC 1,solar,,PP,US,1.0,,,,,,2021.0,,,,38.26147,-122.7373,,,,1
22096,Bodega Avenue Solar LLC 2,solar,,PP,US,1.0,,,,,,2021.0,,,,38.26147,-122.7373,,,,2
22097,Rancho Cordova Medical Offices 1,solar,,PP,US,1.1,,,,,,2021.0,,,,38.576571,-121.291035,,,,1
22098,Midway Green Solar 1,solar,,PP,US,12.8,,,,,,2020.0,,,,34.421,-81.393,,,,1
22099,Mill Pond Hydro 1,hydro,Reservoir,PP,US,0.5,,,,,,1994.0,,,,42.252975,-73.897951,,,,1
22100,Mill Pond Hydro 2,hydro,Reservoir,PP,US,0.5,,,,,,1994.0,,,2027.0,42.252975,-73.897951,,,,2
22101,Antioch Central Utility Plant 1,solar,,PP,US,1.0,,,,,,2020.0,,,,37.949488,-121.775429,,,,1
22102,"Flint Hills Resources Pine Bend, LLC 1",CCGT,CCGT,PP,US,60.5,,,,,,2019.0,,,,44.45483,-93.02119,,,,1
22103,"Flint Hills Resources Pine Bend, LLC 2",CCGT,CCGT,PP,US,12.9,,,,,,2019.0,,,,44.45483,-93.02119,,,,2
22104,LGE-KU Solar Share Facility Simpsonville 1,solar,,PP,US,1.7,,,,,,2019.0,,,,38.216484,-85.391432,,,,1
22105,Gilead Oceanside Solar Project 1,battery,,Store,US,0.7,,,,,,2021.0,,,,33.213138,-117.304166,,,,1
22106,Gilead Oceanside Solar Project 2,solar,,PP,US,1.5,,,,,,2021.0,,,,33.213138,-117.304166,,,,2
22107,Gilead Foster City Solar Project 1,solar,,PP,US,0.9,,,,,,2021.0,,,,37.568597,-122.27797,,,,1
22108,Gilead Foster City Solar Project 2,solar,,PP,US,0.2,,,,,,2021.0,,,,37.568597,-122.27797,,,,2
22109,Gilead Foster City Solar Project 3,battery,,Store,US,0.5,,,,,,2021.0,,,,37.568597,-122.27797,,,,3
22110,"Airport 009239 SCS Lexington, LLC 1",solar,,PP,US,1.0,,,,,,2021.0,,,,40.785402,-99.768018,,,,1
22111,"Northern Cardinal Solar SCS IL 1, LLC 1",solar,,PP,US,10.0,,,,,,2021.0,,,,40.07,-88.243,,,,1
22112,"SCS West Fairchild 011958 Danville, LLC 1",solar,,PP,US,1.6,,,,,,2021.0,,,,40.140564,-87.650494,,,,1
22113,"SCS Plainfield 011755 Naperville, LLC 1",solar,,PP,US,1.0,,,,,,2021.0,,,,41.69963,-88.16644,,,,1
22114,"SCS Galena 012589 Peoria, LLC 1",solar,,PP,US,2.0,,,,,,2021.0,,,,40.765278,-89.56913,,,,1
22115,"Monroe 009452 SCS Cozad, LLC 1",solar,,PP,US,2.0,,,,,,2021.0,,,,40.872664,-99.978579,,,,1
22116,"SCS COUNTY 012631 Champaign, LLC 1",solar,,PP,US,2.0,,,,,,2021.0,,,,40.318985,-89.177373,,,,1
22117,"SCS Randolph 012175 Somerset, LLC 1",solar,,PP,US,2.3,,,,,,2021.0,,,,40.54009,-74.558799,,,,1
22118,SolarClub 10 LLC 1,solar,,PP,US,1.0,,,,,,2020.0,,,,45.273,-93.83,,,,1
22119,SolarClub 15 LLC 1,solar,,PP,US,1.0,,,,,,2020.0,,,,45.43,-94.026,,,,1
22120,SolarClub 20 LLC 1,solar,,PP,US,1.0,,,,,,2020.0,,,,44.368,-92.028,,,,1
22121,SolarClub 23 LLC 1,solar,,PP,US,1.0,,,,,,2020.0,,,,43.866,-91.323,,,,1
22122,SolarClub 28 LLC 1,solar,,PP,US,1.0,,,,,,2020.0,,,,44.543,-94.226,,,,1
22123,SolarClub 35 LLC 1,solar,,PP,US,1.0,,,,,,2020.0,,,,44.101,-94.077,,,,1
22124,Hartland Solar 1,solar,,PP,US,4.0,,,,,,2021.0,,,,44.85045,-69.45384,,,,1
22125,Unity Solar 1,solar,,PP,US,5.0,,,,,,2021.0,,,,44.598,-69.357,,,,1
22126,"Laredo Detention Facility - Solar 2, 3 1",solar,,PP,US,3.1,,,,,,2021.0,,,,35.510942,-119.109941,,,,1
22127,"Laredo Detention Facility - Solar 2, 3 2",solar,,PP,US,2.1,,,,,,2021.0,,,,35.510942,-119.109941,,,,2
22128,Cinnaminson Landfill Solar 1,solar,,PP,US,10.0,,,,,,2019.0,,,,40.01583,-74.98355,,,,1
22129,Kinsley II Landfill Solar System 1,solar,,PP,US,2.0,,,,,,2020.0,,,,39.79271,-75.11138,,,,1
22130,Pennsauken Brownfield Solar 1,solar,,PP,US,12.0,,,,,,2019.0,,,,39.96307,-75.07949,,,,1
22131,Highland Park Borough Solar 1,solar,,PP,US,0.5,,,,,,2019.0,,,,40.4966,-74.41746,,,,1
22132,Highland Park Borough Solar 2,battery,,Store,US,0.6,,,,,,2019.0,,,,40.4966,-74.41746,,,,2
22133,Chukar Battery Energy Storage System 1,battery,,Store,US,10.0,,,,,,2021.0,,,,39.55636,-119.43665,,,,1
22134,"GD Johnson Scituate I, LLC 1",solar,,PP,US,4.3,,,,,,2021.0,,,,41.807129,-71.505379,,,,1
22135,"GDIM 1, LLC 1",solar,,PP,US,9.6,,,,,,2021.0,,,,41.966678,-71.525993,,,,1
22136,"GDIM 2, LLC 1",solar,,PP,US,9.6,,,,,,2021.0,,,,41.967314,-71.519606,,,,1
22137,"GDIM 3, LLC 1",solar,,PP,US,9.6,,,,,,2021.0,,,,41.963066,-71.516929,,,,1
22138,"GDIM 4, LLC 1",solar,,PP,US,9.6,,,,,,2021.0,,,,41.963066,-71.516929,,,,1
22139,"Green Providence Wind I, LLC 1",onwind,,PP,US,1.5,,,,,,2021.0,,,,41.789486,-71.384771,,,,1
22140,"Green Providence Wind II, LLC 1",onwind,,PP,US,3.0,,,,,,2021.0,,,,41.786045,-71.385542,,,,1
22141,Wilkinson DeFore 2,solar,,PP,US,3.0,,,,,,2020.0,,,,32.879593,-83.320986,,,,2
22142,Western Plains Wind 1,onwind,,PP,US,2.7,,,,,,2021.0,,,,39.122,-100.733,,,,1
22143,"Washington Avenue Solar, LLC 1",solar,,PP,US,4.6,,,,,,2020.0,,,,42.821552,-73.949911,,,,1
22144,Garden 1 Solar Park 1,solar,,PP,US,1.1,,,,,,2016.0,,,,45.796239,-86.534614,,,,1
22145,Beaker 1,solar,,PP,US,5.0,,,,,,2019.0,,,,35.597904,-77.609438,,,,1
22146,Belafonte 1,solar,,PP,US,3.4,,,,,,2018.0,,,,35.161492,-78.090148,,,,1
22147,Gilead 1,solar,,PP,US,3.5,,,,,,2019.0,,,,35.198537,-80.013247,,,,1
22148,Gladstone Farm 1,solar,,PP,US,5.0,,,,,,2019.0,,,,35.213491,-79.557136,,,,1
22149,"Kansas Ethanol, LLC 1",OCGT,OCGT,PP,US,13.5,,,,,,2020.0,,,,38.286173,-98.192128,,,,1
22150,Vasquez V CSG 1,solar,,PP,US,4.0,,,,,,2021.0,,,,40.231806,-104.79894,,,,1
22151,Bakke 1,oil,,PP,US,0.6,,,,,,2013.0,,,,32.295946,-102.54,,,,1
22152,Bakke 2,oil,,PP,US,0.6,,,,,,2013.0,,,,32.295946,-102.54,,,,2
22153,Bakke 3,oil,,PP,US,0.6,,,,,,2013.0,,,,32.295946,-102.54,,,,3
