country,y,x,location,technology,capacity,unit,quality,ID,tech
TR,41.015432,27.969977,Marmaraereğlisi,Cement,600.0,Kt/yr,actual,GACTTUR0056,Cement
TR,41.630907,27.686888,Vize,Cement,2000.0,Kt/yr,actual,GACTTUR0057,Cement
TR,39.944254,33.191786,Elmadağ,Cement,500.0,Kt/yr,actual,GACTTUR0058,Cement
TR,37.938962,32.533761,Selçuklu,Cement,1500.0,Kt/yr,actual,GACTTUR0059,Cement
TR,39.960456,33.144332,Elmadağ,Cement,990.0,Kt/yr,actual,GACTTUR0060,Cement
TR,39.69594,34.674394,Yerköy,Cement,1660.0,Kt/yr,actual,GACTTUR0061,Cement
TR,39.722346,36.938372,Sivas Merkez,Cement,1730.0,Kt/yr,actual,GACTTUR0062,Cement
TR,38.956061,35.036251,Avanos,Cement,1777.3106382978724,Kt/yr,actual,GACTTUR0063,Cement
TR,41.294214,36.257755,İlkadım,Cement,1777.3106382978724,Kt/yr,actual,GACTTUR0064,Cement
TR,38.892444,41.568589,Muş Merkez,Cement,1980.0,Kt/yr,actual,GACTTUR0065,Cement
TR,37.116673,29.718902,Çavdır,Cement,1777.3106382978724,Kt/yr,actual,GACTTUR0066,Cement
TR,40.965789,28.669124,Beylikdüzü,Cement,1777.3106382978724,Kt/yr,actual,GACTTUR0067,Cement
TR,40.848888,29.457474,Gebze,Cement,1777.3106382978724,Kt/yr,actual,GACTTUR0068,Cement
TW,24.133832,121.636743,Hualien County,Cement,1900.0,Kt/yr,actual,GACTTWN0001,Cement
TW,24.305891,121.753512,Hualien County,Cement,1000.0,Kt/yr,actual,GACTTWN0002,Cement
TW,24.009607,121.637525,Hualien County,Cement,1000.0,Kt/yr,actual,GACTTWN0003,Cement
TW,24.586075,121.851615,Yilan County,Cement,900.0,Kt/yr,actual,GACTTWN0004,Cement
TW,24.721512,121.138184,Hsinchu County,Cement,1000.0,Kt/yr,actual,GACTTWN0005,Cement
TW,24.516055,121.825228,Yilan County,Cement,1160.0,Kt/yr,actual,GACTTWN0006,Cement
TZ,-5.101412,39.021158,Tanga,Cement,1490.0,Kt/yr,actual,GACTTZA0001,Cement
TZ,-7.030308,39.269515,Mkuranga,Cement,1811.6666666666667,Kt/yr,actual,GACTTZA0002,Cement
TZ,-10.258078,40.038862,Mtwara Rural,Cement,3000.0,Kt/yr,actual,GACTTZA0003,Cement
TZ,-8.942343,33.241146,Songwe,Cement,1240.0,Kt/yr,actual,GACTTZA0004,Cement
TZ,-6.662689,39.166959,Dar es Salaam,Cement,2000.0,Kt/yr,actual,GACTTZA0005,Cement
TZ,-6.994862,39.522639,Temeke,Cement,810.0,Kt/yr,actual,GACTTZA0006,Cement
TZ,-5.107863,38.996714,Tanga,Cement,2330.0,Kt/yr,actual,GACTTZA0007,Cement
UG,0.291484,30.181853,Hima,Cement,1400.0,Kt/yr,actual,GACTUGA0001,Cement
UG,0.751299,34.179319,Tororo,Cement,1400.0,Kt/yr,actual,GACTUGA0002,Cement
UG,0.660021,34.156213,Tororo,Cement,1400.0,Kt/yr,actual,GACTUGA0003,Cement
UG,0.386128,32.854014,Namataba,Cement,1400.0,Kt/yr,actual,GACTUGA0004,Cement
UA,50.545261,26.260335,Zdolbunivs'kyi district,Cement,2160.0,Kt/yr,actual,GACTUKR0001,Cement
UA,47.172149,31.758953,Mykolaivs'kyi district,Cement,1266.0,Kt/yr,actual,GACTUKR0002,Cement
UA,49.518095,23.948406,Mykolaivs'kyi district,Cement,1900.0,Kt/yr,actual,GACTUKR0003,Cement
UA,48.748587,26.604646,Humentsi,Cement,2269.6666666666665,Kt/yr,actual,GACTUKR0004,Cement
UA,46.506998,30.675359,Odesa,Cement,2269.6666666666665,Kt/yr,actual,GACTUKR0005,Cement
UA,48.524961,34.583111,Kamianske,Cement,2269.6666666666665,Kt/yr,actual,GACTUKR0006,Cement
UA,47.872741,33.440124,Kryvyi Rih,Cement,2269.6666666666665,Kt/yr,actual,GACTUKR0007,Cement
UA,47.834325,38.479859,Amvrosiivs'kyi district,Cement,3120.0,Kt/yr,actual,GACTUKR0008,Cement
UA,49.495188,36.74199,Balakliis'kyi district,Cement,4447.0,Kt/yr,actual,GACTUKR0009,Cement
UA,48.730626,37.544124,Kramators'k,Cement,725.0,Kt/yr,actual,GACTUKR0010,Cement
UA,44.773711,33.862199,Bakhchysarai,Cement,2269.6666666666665,Kt/yr,actual,GACTUKR0011,Cement
UA,48.97671,24.710875,Yamnytsya,Cement,2269.6666666666665,Kt/yr,actual,GACTUKR0012,Cement
UY,-34.400505,-55.284705,Minas,Cement,406.8,Kt/yr,actual,GACTURY0001,Cement
UY,-32.26368,-58.077014,Paysandú,Cement,1290.0,Kt/yr,actual,GACTURY0002,Cement
UY,-34.841894,-56.218247,Montevideo,Cement,848.4,Kt/yr,actual,GACTURY0003,Cement
US,29.611942,-98.374994,San Antonio,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0001,Cement
US,37.267699,-89.537885,Cape Girardeau,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0002,Cement
US,35.101255,-85.34367,Chattanooga,Cement,690.0,Kt/yr,actual,GACTUSA0003,Cement
US,38.181745,-90.337427,Festus,Cement,1590.0,Kt/yr,actual,GACTUSA0004,Cement
US,39.616962,-86.867685,Greencastle,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0005,Cement
US,32.246956,-100.457576,Maryneal,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0006,Cement
US,36.272283,-95.223425,Pryor,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0007,Cement
US,40.750707,-75.271596,Stockertown,Cement,1050.0,Kt/yr,actual,GACTUSA0008,Cement
US,28.760848,-82.025558,Sumterville,Cement,1200.0,Kt/yr,actual,GACTUSA0009,Cement
US,37.698646,-95.460495,Chanute,Cement,840.0,Kt/yr,actual,GACTUSA0010,Cement
US,46.543461,-111.922081,Montana City,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0011,Cement
US,44.542712,-117.42168,Huntington,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0012,Cement
US,33.694814,-94.420652,Foreman,Cement,860.0,Kt/yr,actual,GACTUSA0013,Cement
US,41.006191,-96.15416,Louisville,Cement,1030.0,Kt/yr,actual,GACTUSA0014,Cement
US,39.563831,-112.197506,Leamington,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0015,Cement
US,47.568137,-122.342701,Seattle,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0016,Cement
US,32.520953,-97.006754,Midlothian,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0017,Cement
US,29.962052,-82.850364,Branford,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0018,Cement
US,29.546941,-98.420966,San Antonio,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0019,Cement
US,31.482109,-97.240875,Woodway,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0020,Cement
US,39.94794,-76.76876,York,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0021,Cement
US,28.582321,-82.430867,Brooksville,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0022,Cement
US,32.415567,-83.633103,Perry,Cement,800.0,Kt/yr,actual,GACTUSA0023,Cement
US,32.51394,-87.814993,Demopolis,Cement,900.0,Kt/yr,actual,GACTUSA0024,Cement
US,36.022556,-83.834219,Knoxville,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0025,Cement
US,40.202578,-105.23641,Longmont,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0026,Cement
US,25.785919,-80.420227,Miami,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0027,Cement
US,29.673765,-98.184297,Canyon Lake,Cement,2420.0,Kt/yr,actual,GACTUSA0028,Cement
US,38.035693,-85.906374,Louisville,Cement,860.0,Kt/yr,actual,GACTUSA0029,Cement
US,34.55371,-117.303068,Victorville,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0030,Cement
US,28.643203,-82.47259,Brooksville,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0031,Cement
US,34.980343,-112.374353,Paulden,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0032,Cement
US,39.77833,-83.965789,Xenia,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0033,Cement
US,39.145367,-94.39796,Sugar Creek,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0034,Cement
US,36.195044,-95.811902,Tulsa,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0035,Cement
US,41.329439,-89.081771,LaSalle,Cement,920.0,Kt/yr,actual,GACTUSA0036,Cement
US,41.268408,-105.603709,Laramie,Cement,1740.0,Kt/yr,actual,GACTUSA0037,Cement
US,39.62013,-119.263039,Fernley,Cement,560.0,Kt/yr,actual,GACTUSA0038,Cement
US,44.084275,-69.157138,Thomaston,Cement,700.0,Kt/yr,actual,GACTUSA0039,Cement
US,33.242074,-80.442063,Harleyville,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0040,Cement
US,40.71599,-75.398862,Bath,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0041,Cement
US,33.103637,-86.79896,Calera,Cement,1950.0,Kt/yr,actual,GACTUSA0042,Cement
US,29.690855,-82.581724,Newberry,Cement,960.0,Kt/yr,actual,GACTUSA0043,Cement
US,33.226276,-80.452378,Harleyville,Cement,1240.0,Kt/yr,actual,GACTUSA0044,Cement
US,39.434947,-77.978002,Martinsburg,Cement,1460.0,Kt/yr,actual,GACTUSA0045,Cement
US,33.823833,-84.469475,Atlanta,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0046,Cement
US,27.637094,-82.560302,Palmetto,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0047,Cement
US,27.9358,-82.442202,Tampa,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0048,Cement
US,45.946617,-111.474759,Three Forks,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0049,Cement
US,31.74675,-102.546613,Odessa,Cement,1550.0,Kt/yr,actual,GACTUSA0050,Cement
US,44.089412,-103.271001,Rapid City,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0051,Cement
US,38.128944,-104.606057,Pueblo,Cement,1500.0,Kt/yr,actual,GACTUSA0052,Cement
US,35.071447,-106.391982,Tijeras,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0053,Cement
US,40.734706,-86.43344,Logansport,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0054,Cement
US,38.416467,-85.749812,Sellersburg,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0055,Cement
US,37.317574,-122.091704,MONTE VISTA,Cement,970.0,Kt/yr,actual,GACTUSA0056,Cement
US,40.472973,-75.894313,Fleetwood,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0057,Cement
US,43.30851,-73.619036,Glens Falls,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0058,Cement
US,33.540963,-86.543829,Leeds,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0059,Cement
US,43.178901,-93.212511,Mason City,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0060,Cement
US,38.738901,-86.456875,Mitchell,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0061,Cement
US,40.736884,-122.32239,Redding,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0062,Cement
US,35.122944,-118.369208,Tehachapi,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0063,Cement
US,39.560503,-77.171631,Union Bridge,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0064,Cement
US,30.054328,-97.857287,Mustang Ridge,Cement,1150.0,Kt/yr,actual,GACTUSA0065,Cement
US,39.916931,-75.124692,Camden,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0066,Cement
US,48.768488,-122.524762,Bellingham,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0067,Cement
US,40.735308,-75.320463,Nazareth,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0068,Cement
US,42.140334,-73.913151,Catskill,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0069,Cement
US,38.109989,-90.25769,Bloomsdale,Cement,4500.0,Kt/yr,actual,GACTUSA0070,Cement
US,34.767732,-96.697286,Ada,Cement,682.0,Kt/yr,actual,GACTUSA0071,Cement
US,38.386178,-105.017592,Florence,Cement,1800.0,Kt/yr,actual,GACTUSA0072,Cement
US,39.652858,-77.680576,Hagerstown,Cement,600.0,Kt/yr,actual,GACTUSA0073,Cement
US,33.277966,-80.430594,Holly Hill,Cement,2200.0,Kt/yr,actual,GACTUSA0074,Cement
US,32.512949,-96.972477,Midlothian,Cement,2350.0,Kt/yr,actual,GACTUSA0075,Cement
US,41.063898,-111.531617,Morgan,Cement,800.0,Kt/yr,actual,GACTUSA0076,Cement
US,30.534921,-88.112289,Theodore,Cement,1500.0,Kt/yr,actual,GACTUSA0077,Cement
US,45.073094,-83.405173,Alpena,Cement,2400.0,Kt/yr,actual,GACTUSA0078,Cement
US,37.2174,-88.87899,Massac County,Cement,500.0,Kt/yr,actual,GACTUSA0079,Cement
US,41.180945,-84.605239,Paulding,Cement,500.0,Kt/yr,actual,GACTUSA0080,Cement
US,42.498501,-73.813608,Selkirk,Cement,2200.0,Kt/yr,actual,GACTUSA0081,Cement
US,40.687649,-75.506226,Lehigh County,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0082,Cement
US,41.660071,-87.570676,Chicago,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0083,Cement
US,43.618233,-83.84041,Essexville,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0084,Cement
US,39.208657,-76.464804,Sparrows Point,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0085,Cement
US,47.553959,-122.344803,Seattle,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0086,Cement
US,32.462785,-97.02502,Midlothian,Cement,1890.0,Kt/yr,actual,GACTUSA0087,Cement
US,29.805129,-98.040099,Canyon Lake,Cement,1290.0,Kt/yr,actual,GACTUSA0088,Cement
US,34.354387,-116.854593,Lucerne Valley,Cement,1220.0,Kt/yr,actual,GACTUSA0089,Cement
US,37.797492,-95.432306,Humboldt,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0090,Cement
US,34.780061,-112.083155,Clarkdale,Cement,1450.0,Kt/yr,actual,GACTUSA0091,Cement
US,40.794893,-79.699466,Cabot,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0092,Cement
US,39.677755,-91.314585,Hannibal,Cement,840.0,Kt/yr,actual,GACTUSA0093,Cement
US,41.459227,-90.695638,Buffalo,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0094,Cement
US,34.608111,-117.336373,Oro Grande,Cement,1350.0,Kt/yr,actual,GACTUSA0095,Cement
US,35.029722,-118.314341,Mojave,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0096,Cement
US,32.410114,-111.151751,Rillito,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0097,Cement
US,37.461112,-79.995105,Troutville,Cement,1280.0,Kt/yr,actual,GACTUSA0098,Cement
US,25.877824,-80.377344,Miami,Cement,2100.0,Kt/yr,actual,GACTUSA0099,Cement
US,34.820463,-118.7499,Kern County,Cement,1100.0,Kt/yr,actual,GACTUSA0100,Cement
US,33.733579,-86.154991,Ragland,Cement,1130.0,Kt/yr,actual,GACTUSA0101,Cement
US,45.317821,-85.299328,Charlevoix,Cement,1530.0,Kt/yr,actual,GACTUSA0102,Cement
US,41.860725,-89.455077,Dixon,Cement,1130.0,Kt/yr,actual,GACTUSA0103,Cement
US,42.286723,-83.135752,Detroit,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0104,Cement
US,43.007887,-87.896528,Milwaukee,Cement,1346.4255319148936,Kt/yr,actual,GACTUSA0105,Cement
UZ,40.931159,69.65255,Ohangaron,Cement,2180.0,Kt/yr,actual,GACTUZB0001,Cement
UZ,40.055815,65.291636,Karmana tumani,Cement,3400.0,Kt/yr,actual,GACTUZB0002,Cement
UZ,40.217722,69.219896,Bekobod,Cement,818.0,Kt/yr,actual,GACTUZB0003,Cement
UZ,40.304199,71.975405,Quvasoy,Cement,1100.0,Kt/yr,actual,GACTUZB0004,Cement
UZ,41.094656,69.048156,Yangiyo'l,Cement,990.0,Kt/yr,actual,GACTUZB0005,Cement
UZ,40.284772,70.791587,O'zbekiston tumani,Cement,1697.6,Kt/yr,actual,GACTUZB0006,Cement
UZ,40.327645,70.755297,Uzbekistan District,Cement,1697.6,Kt/yr,actual,GACTUZB0007,Cement
UZ,37.529767,67.373329,Broylerny,Cement,1697.6,Kt/yr,actual,GACTUZB0008,Cement
UZ,42.024195,60.461474,Taldyk,Cement,1697.6,Kt/yr,actual,GACTUZB0009,Cement
VE,10.338289,-72.489518,La Luna,Cement,650.0,Kt/yr,actual,GACTVEN0001,Cement
VE,9.983709,-63.310672,Piar,Cement,1000.0,Kt/yr,actual,GACTVEN0002,Cement
VE,10.121046,-69.311738,Barquisimeto,Cement,490.0,Kt/yr,actual,GACTVEN0003,Cement
VE,10.565961,-71.61625,Maracaibo,Cement,730.0,Kt/yr,actual,GACTVEN0004,Cement
VE,10.161419,-66.800027,Lander,Cement,1210.0,Kt/yr,actual,GACTVEN0005,Cement
VE,10.234351,-64.559127,Guanta,Cement,2680.0,Kt/yr,actual,GACTVEN0006,Cement
VE,7.863313,-72.257487,Táriba,Cement,220.0,Kt/yr,actual,GACTVEN0007,Cement
VE,9.618822,-70.420148,Candelaria,Cement,1680.0,Kt/yr,actual,GACTVEN0008,Cement
VE,11.500079,-69.324507,Zamora,Cement,1590.0,Kt/yr,actual,GACTVEN0009,Cement
VE,9.929924,-67.240061,San Sebastián,Cement,2710.0,Kt/yr,actual,GACTVEN0010,Cement
VE,8.300387,-62.824383,Ciudad Guayana,Cement,330.0,Kt/yr,actual,GACTVEN0011,Cement
VN,13.815109,109.145511,Thôn Giang Nam,Cement,200.0,Kt/yr,actual,GACTVNM0001,Cement
VN,9.955604,105.847626,Châu Thành,Cement,1500.0,Kt/yr,actual,GACTVNM0002,Cement
VN,20.958752,106.755797,Thủy Nguyên,Cement,2300.0,Kt/yr,actual,GACTVNM0003,Cement
VN,10.648488,106.740599,Nhà Bè,Cement,500.0,Kt/yr,actual,GACTVNM0004,Cement
VN,16.540687,107.370252,Phong Điền,Cement,2000.0,Kt/yr,actual,GACTVNM0005,Cement
VN,20.18496,105.941269,Hoa Lư,Cement,1800.0,Kt/yr,actual,GACTVNM0006,Cement
VN,20.185013,105.941275,Hoa Lư,Cement,3000.0,Kt/yr,actual,GACTVNM0007,Cement
VN,11.626713,106.394197,Tân Châu,Cement,1500.0,Kt/yr,actual,GACTVNM0008,Cement
VN,20.482583,105.881301,Thanh Liêm,Cement,3000.0,Kt/yr,actual,GACTVNM0009,Cement
VN,21.021027,105.65369,Quốc Oai,Cement,335.0,Kt/yr,actual,GACTVNM0010,Cement
VN,18.939393,105.350969,Đô Lương,Cement,6000.0,Kt/yr,actual,GACTVNM0011,Cement
VN,21.566872,106.492178,Thành phố Lạng Sơn,Cement,1000.0,Kt/yr,actual,GACTVNM0012,Cement
VN,21.84549,106.77551,Thành phố Lạng Sơn,Cement,1784.75,Kt/yr,actual,GACTVNM0012,Cement
VN,20.453618,105.886442,Thanh Liêm,Cement,3000.0,Kt/yr,actual,GACTVNM0013,Cement
VN,20.341771,105.91308,Gia Viễn,Cement,3600.0,Kt/yr,actual,GACTVNM0014,Cement
VN,20.075309,105.910951,Thị xã Bỉm Sơn,Cement,5000.0,Kt/yr,actual,GACTVNM0015,Cement
VN,21.009432,106.557164,Kinh Môn,Cement,4000.0,Kt/yr,actual,GACTVNM0016,Cement
VN,20.20227,105.93705,Hoa Lư,Cement,1800.0,Kt/yr,actual,GACTVNM0017,Cement
VN,16.50744,107.4662,Thị xã Hương Trà,Cement,2800.0,Kt/yr,actual,GACTVNM0018,Cement
VN,16.129181,108.117788,Liên Chiểu,Cement,150.0,Kt/yr,actual,GACTVNM0019,Cement
VN,21.493793,105.139037,Thanh Ba,Cement,1784.75,Kt/yr,actual,GACTVNM0020,Cement
VN,21.017716,106.705675,Thành phố Uông Bí,Cement,700.0,Kt/yr,actual,GACTVNM0021,Cement
VN,21.026588,107.043731,Hoành Bồ,Cement,2500.0,Kt/yr,actual,GACTVNM0022,Cement
VN,10.652705,106.737668,Nhà Bè,Cement,1300.0,Kt/yr,actual,GACTVNM0023,Cement
VN,17.761155,106.279702,Tuyên Hóa,Cement,2110.0,Kt/yr,actual,GACTVNM0024,Cement
VN,17.796489,106.265715,Tuyên Hóa,Cement,1300.0,Kt/yr,actual,GACTVNM0025,Cement
VN,10.214842,104.601467,Kiên Lương,Cement,1880.0,Kt/yr,actual,GACTVNM0026,Cement
VN,10.647944,106.815725,Nhơn Trạch,Cement,1784.75,Kt/yr,actual,GACTVNM0027,Cement
VN,10.755232,106.777635,Quận 2,Cement,1784.75,Kt/yr,actual,GACTVNM0028,Cement
VN,10.653801,106.736921,Nhà Bè,Cement,1100.0,Kt/yr,actual,GACTVNM0029,Cement
VN,10.6054,107.022841,Tân Thành,Cement,1784.75,Kt/yr,actual,GACTVNM0030,Cement
VN,21.021935,105.720216,Hoài Đức,Cement,1784.75,Kt/yr,actual,GACTVNM0031,Cement
VN,19.333214,105.789349,Tĩnh Gia,Cement,4300.0,Kt/yr,actual,GACTVNM0032,Cement
VN,21.840986,105.206246,Thành phố Tuyên Quang,Cement,910.0,Kt/yr,actual,GACTVNM0033,Cement
VN,21.86174,105.221656,Thành phố Tuyên Quang,Cement,700.0,Kt/yr,actual,GACTVNM0033,Cement
VN,19.332494,105.625768,Quỳnh Lưu,Cement,1960.0,Kt/yr,actual,GACTVNM0034,Cement
VN,20.467564,106.334861,Thành phố Thái Bình,Cement,1784.75,Kt/yr,actual,GACTVNM0035,Cement
VN,19.378829,105.65744,Tĩnh Gia,Cement,1000.0,Kt/yr,actual,GACTVNM0037,Cement
VN,21.006744,106.543848,Kinh Môn,Cement,930.0,Kt/yr,actual,GACTVNM0038,Cement
VN,20.406496,105.901139,Thanh Liêm,Cement,2300.0,Kt/yr,actual,GACTVNM0039,Cement
VN,20.770956,105.637605,Lương Sơn,Cement,960.0,Kt/yr,actual,GACTVNM0040,Cement
VN,21.698028,105.901182,Võ Nhai,Cement,1000.0,Kt/yr,actual,GACTVNM0041,Cement
VN,11.713846,106.549508,Bình Long,Cement,2000.0,Kt/yr,actual,GACTVNM0042,Cement
VN,21.025041,107.092336,Hoành Bồ,Cement,2000.0,Kt/yr,actual,GACTVNM0043,Cement
VN,21.485296,105.155393,Thanh Ba,Cement,1000.0,Kt/yr,actual,GACTVNM0044,Cement
VN,20.091737,105.884771,Thị xã Bỉm Sơn,Cement,3800.0,Kt/yr,actual,GACTVNM0045,Cement
VN,20.529883,105.867149,Kim Bảng,Cement,1600.0,Kt/yr,actual,GACTVNM0046,Cement
VN,10.272336,104.618284,Kiên Lương,Cement,2000.0,Kt/yr,actual,GACTVNM0047,Cement
VN,21.039317,106.58935,Kinh Môn,Cement,2300.0,Kt/yr,actual,GACTVNM0048,Cement
VN,19.275347,105.705509,Thị xã Hoàng Mai,Cement,1400.0,Kt/yr,actual,GACTVNM0049,Cement
VN,20.147373,105.874093,Thành phố Tam Điệp,Cement,1400.0,Kt/yr,actual,GACTVNM0050,Cement
VN,10.781889,106.812486,Quận 9,Cement,2600.0,Kt/yr,actual,GACTVNM0051,Cement
VN,11.892375,109.12489,Thành phố Cam Ranh,Cement,600.0,Kt/yr,actual,GACTVNM0052,Cement
VN,10.602157,106.48492,Cần Đước,Cement,600.0,Kt/yr,actual,GACTVNM0053,Cement
VN,20.96342,106.756953,Thủy Nguyên,Cement,1400.0,Kt/yr,actual,GACTVNM0054,Cement
VN,16.129673,108.122981,Liên Chiểu,Cement,600.0,Kt/yr,actual,GACTVNM0055,Cement
VN,21.70006,105.88085,Đồng Hỷ,Cement,1500.0,Kt/yr,actual,GACTVNM0056,Cement
VN,10.344541,105.470274,Thành phố Long Xuyên,Cement,400.0,Kt/yr,actual,GACTVNM0057,Cement
VN,21.601376,105.772523,An Khánh,Cement,1000.0,Kt/yr,actual,GACTVNM0058,Cement
VN,21.000293,107.255375,Thành phố Cẩm Phả,Cement,2300.0,Kt/yr,actual,GACTVNM0059,Cement
VN,21.729031,104.974329,Yên Bình,Cement,910.0,Kt/yr,actual,GACTVNM0060,Cement
VN,21.748282,104.959888,Yên Bình,Cement,730.0,Kt/yr,actual,GACTVNM0061,Cement
VN,18.935972,105.066733,Anh Sơn,Cement,600.0,Kt/yr,actual,GACTVNM0062,Cement
VN,20.336018,105.721416,Yên Thuỷ,Cement,100.0,Kt/yr,actual,GACTVNM0063,Cement
VN,20.423681,105.902052,Thanh Liêm,Cement,5500.0,Kt/yr,actual,GACTVNM0064,Cement
VN,15.766071,107.860024,Nam Giang,Cement,1110.0,Kt/yr,actual,GACTVNM0065,Cement
VN,21.44066,106.296905,Lạng Giang,Cement,1784.75,Kt/yr,actual,GACTVNM0066,Cement
VN,21.212366,104.132001,Mai Sơn,Cement,1200.0,Kt/yr,actual,GACTVNM0067,Cement
VN,21.914015,106.665821,Cao Lộc,Cement,1784.75,Kt/yr,actual,GACTVNM0068,Cement
VN,10.642791,107.024544,Tân Thành,Cement,1784.75,Kt/yr,actual,GACTVNM0069,Cement
VN,16.803306,107.047118,Cam Lộ,Cement,1784.75,Kt/yr,actual,GACTVNM0070,Cement
VN,21.563422,105.850976,Thành phố Thái Nguyên,Cement,1784.75,Kt/yr,actual,GACTVNM0071,Cement
XK,42.146335,21.300077,Hani i Elezit,Cement,1140.0,Kt/yr,actual,GACTXKX0001,Cement
YE,14.796499,49.164908,Abdullah Gharib,Cement,1500.0,Kt/yr,actual,GACTYEM0001,Cement
YE,13.340538,44.753011,Al Anad,Cement,1600.0,Kt/yr,actual,GACTYEM0002,Cement
YE,13.36352,45.314548,Pattis,Cement,1000.0,Kt/yr,actual,GACTYEM0003,Cement
YE,15.649707,43.921802,Amran,Cement,1500.0,Kt/yr,actual,GACTYEM0004,Cement
YE,15.032711,43.25929,,Cement,1070.0,Kt/yr,actual,GACTYEM0005,Cement
YE,13.50015,43.726776,Asmad Rashid,Cement,500.0,Kt/yr,actual,GACTYEM0006,Cement
ZA,-26.183551,25.993887,Ngaka Modiri Molema,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0001,Cement
ZA,-28.32236,24.21603,Delportshoop,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0002,Cement
ZA,-26.181636,27.884593,Randburg,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0003,Cement
ZA,-33.78003,25.642633,Gqeberha,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0004,Cement
ZA,-26.143888,25.851686,Ngaka Modiri Molema,Cement,1800.0,Kt/yr,actual,GACTZAF0005,Cement
ZA,-26.156285,28.692849,Delmas,Cement,1500.0,Kt/yr,actual,GACTZAF0006,Cement
ZA,-30.674835,30.345507,Ugu District Municipality,Cement,1480.0,Kt/yr,actual,GACTZAF0007,Cement
ZA,-29.903735,30.950533,Durban,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0008,Cement
ZA,-27.6992,30.021241,Newcastle,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0009,Cement
ZA,-26.133577,26.183382,Lichtenburg,Cement,2860.0,Kt/yr,actual,GACTZAF0010,Cement
ZA,-26.211881,27.662877,Randfontein,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0011,Cement
ZA,-28.762745,32.019933,Richards Bay,Cement,1793.3333333333333,Kt/yr,actual,GACTZAF0012,Cement
