name,total,urban,rural,ct,fraction
2287,505.2876663939912,511.45545856789676,28.090751274710414,22,0.040287140691027276
2289,145.90326815622035,71.52957398512993,63.240184400564566,22,0.011633027842217345
2290,112.41020761238069,8.990673604622465,114.80269347191432,22,0.00896258933353102
2291,305.6045853796226,108.7681995539819,227.783270474668,22,0.024366189293470404
2292,329.13482206299796,244.9160436126893,117.54843991369611,22,0.026242280911778677
2293,272.0974635999068,218.70073723082024,51.01946244144739,22,0.02169462966700166
2294,243.0021339078882,267.6096205639292,0.0,22,0.019374827069959452
2295,457.39307365483853,503.7107382673544,0.0,22,0.03646845220058396
2296,177.5626780341362,195.5434675182628,0.0,22,0.014157267369077213
2297,398.5580944022714,438.9178663542587,0.0,22,0.03177747467560784
2298,409.7763687743503,407.67838761175244,9.6585644191203,22,0.032671920014366786
2300,489.8988343222772,539.5081773778847,0.0,23,0.07443812228068963
2302,355.49561857721477,391.4946919801141,0.0,23,0.05401610388093301
2303,253.99439051491902,279.7149964246801,0.0,23,0.03859340781227702
2304,137.00651004234857,150.84402293757438,0.036377960107791034,23,0.020817578310614725
2310,180.17626214598832,0.0,145.05643999187384,23,0.027377045410313574
2312,223.71876718923437,11.633593772199736,200.81607274336548,23,0.03399315079317406
2313,304.6126840655191,142.74368538961812,167.1340354540297,23,0.04628465029129198
2315,95.58842369486304,0.0,97.23840560466401,23,0.014524269651427144
2316,152.03837806794132,0.0,154.66276043257136,23,0.023101609118208303
2317,114.35935395334701,0.0,116.33334680672729,23,0.017376435657978893
2322,294.7076085735845,283.8408279162817,16.21074529556487,23,0.04477961462063543
2324,120.99599522956628,46.17740601895564,76.90713922085499,23,0.018384846130185272
2325,193.74105199869015,176.05852636669164,21.02675099556436,23,0.029438159695600947
2327,85.51417370106067,86.94138218225561,0.048878624171883794,23,0.012993528607794501
2328,77.10605508303426,76.69230478445171,1.744702218338494,23,0.011715949405743454
2329,237.67528872381715,241.77787679507634,0.0,23,0.03611378710381471
2332,721.9888850204361,710.8347761987906,18.660289095882316,23,0.1097032553318858
2336,121.5712454673721,0.0,123.66972505328368,23,0.018472253048805568
2337,5.8891305610144,0.0,5.990784699816272,23,0.0008948292792616714
2338,123.02879237660493,0.0,125.15243113911927,23,0.018693721334618923
2344,128.0935820540784,55.3128140125567,74.9918317350241,23,0.019463295391391897
2346,62.70529175093439,63.78766755585515,0.0,23,0.009527812372649526
2348,179.00987052234103,167.83948759024332,14.260328729096454,23,0.027199816978185663
2349,101.15547384143292,70.55634155751082,32.34520880097504,23,0.015370160130277496
